-44.46236801147461	31.485244750976562
-35.38340377807617	-19.392457962036133
-49.82780075073242	0.13951215147972107
-33.580482482910156	-32.13925552368164
-74.17398834228516	13.455568313598633
-16.031930923461914	-16.981361389160156
-17.29816436767578	-28.934900283813477
-39.354637145996094	-63.841278076171875
-33.3134880065918	-11.473623275756836
-54.44644546508789	-26.764951705932617
-82.1468505859375	-28.12453269958496
-13.42656421661377	-62.143043518066406
-40.67618179321289	-41.88846206665039
-37.800418853759766	51.85457229614258
1.4774298667907715	-25.653738021850586
-54.59009552001953	-41.18889617919922
-19.072874069213867	25.612293243408203
-81.78778076171875	20.774545669555664
-17.917747497558594	-50.12501525878906
-57.77599334716797	-47.37169647216797
-20.55027961730957	-57.05666732788086
-30.4834041595459	-3.275667667388916
-41.371456146240234	33.175132751464844
-56.358089447021484	2.794456958770752
-50.98725128173828	-59.10819625854492
-39.963233947753906	21.139780044555664
-99.09846496582031	8.8002347946167
-34.86150360107422	-12.725163459777832
-55.19192886352539	31.73877716064453
-13.506219863891602	-37.53153610229492
-32.9403076171875	-4.1998066902160645
-49.113948822021484	41.81883239746094
-51.215816497802734	-24.93064308166504
-17.77572250366211	26.55232048034668
-56.992061614990234	2.654136896133423
-22.80537986755371	43.21489715576172
-77.51051330566406	-17.13848304748535
-19.15950584411621	-21.04682159423828
-42.13232421875	6.42902946472168
-52.93354034423828	-40.45906066894531
-37.38524627685547	-3.4426307678222656
-46.03504180908203	-55.61275100708008
-63.46583557128906	-47.32048034667969
-47.86027145385742	-47.4465217590332
-39.12577438354492	-26.006977081298828
-69.61409759521484	-11.614869117736816
-80.00040435791016	21.670085906982422
-65.87706756591797	55.609092712402344
-0.022909395396709442	0.47074201703071594
-33.88003158569336	15.643692970275879
7.747076511383057	-44.73262405395508
-79.00430297851562	-31.078540802001953
-19.47260856628418	7.474769592285156
-40.929481506347656	-44.31499481201172
-58.76126480102539	48.19474792480469
-34.14618682861328	22.961000442504883
-18.195528030395508	-53.87001419067383
-54.94647979736328	5.201067924499512
-32.25797653198242	33.122684478759766
